age,task_category,difficulty,points,past_completion_rate,current_streak,total_tasks_assigned,day_of_week,time_of_day,performance_level,streak_x_completion,age_x_difficulty,points_x_completion,success
15,5,1,55,0.63,10,44,5,9,6,6.3,15,34.65,1
7,4,1,90,0.79,12,59,1,19,7,9.48,7,71.10000000000001,1
7,9,2,10,0.99,5,18,5,13,9,4.95,14,9.9,1
12,9,1,10,0.43,0,13,2,8,4,0.0,12,4.3,1
6,3,2,30,0.44,29,30,4,13,4,12.76,12,13.2,0
13,3,0,100,0.13,6,69,5,19,1,0.78,0,13.0,1
13,6,0,25,0.36,28,33,3,20,3,10.08,0,9.0,1
13,6,0,95,0.41,13,12,0,7,4,5.33,0,38.949999999999996,1
10,6,1,80,0.27,17,7,4,9,2,4.59,10,21.6,1
8,7,2,15,0.71,26,99,4,5,7,18.46,16,10.649999999999999,1
11,2,1,40,0.63,0,83,3,1,6,0.0,11,25.2,1
5,1,0,70,0.41,9,50,5,1,4,3.69,0,28.7,1
14,6,0,50,0.6,1,73,6,2,6,0.6,0,30.0,1
5,0,2,20,0.43,11,86,4,10,4,4.7299999999999995,10,8.6,0
9,5,1,40,0.04,3,61,4,8,0,0.12,9,1.6,0
11,2,2,80,0.73,27,98,5,22,7,19.71,22,58.4,1
7,0,2,55,0.18,22,17,2,21,1,3.96,14,9.9,0
15,8,2,85,0.93,14,88,6,6,9,13.020000000000001,30,79.05,1
5,7,0,30,0.11,12,48,6,12,1,1.32,0,3.3,0
6,0,2,75,0.06,17,87,5,12,0,1.02,12,4.5,0
17,1,0,80,0.09,21,33,0,20,0,1.89,0,7.199999999999999,1
7,5,0,5,0.41,5,19,3,13,4,2.05,0,2.05,1
17,4,0,50,0.83,20,40,6,21,8,16.599999999999998,0,41.5,1
11,5,0,70,0.67,29,46,0,10,6,19.43,0,46.900000000000006,1
8,4,1,80,0.67,8,11,0,13,6,5.36,8,53.6,1
5,2,2,60,0.7,28,46,1,22,7,19.599999999999998,10,42.0,1
13,8,2,80,0.34,19,82,4,15,3,6.460000000000001,26,27.200000000000003,0
14,2,0,45,0.72,21,45,2,5,7,15.12,0,32.4,1
17,8,2,30,0.76,1,13,3,8,7,0.76,34,22.8,1
16,3,0,40,0.63,4,78,3,14,6,2.52,0,25.2,1
16,4,1,50,0.23,24,92,1,18,2,5.5200000000000005,16,11.5,1
16,4,1,75,0.53,30,64,5,20,5,15.9,16,39.75,1
16,4,2,10,0.29,27,61,3,4,2,7.829999999999999,32,2.9,1
15,6,2,45,0.91,15,20,6,23,9,13.65,30,40.95,1
17,8,0,50,0.1,25,2,3,14,1,2.5,0,5.0,1
15,1,0,10,0.6,14,72,2,9,6,8.4,0,6.0,1
7,9,2,30,0.58,7,9,3,20,5,4.06,14,17.4,0
9,2,0,25,0.5,13,46,4,11,5,6.5,0,12.5,1
14,7,0,30,0.28,18,10,0,10,2,5.040000000000001,0,8.4,1
15,5,1,95,0.57,2,47,6,16,5,1.14,15,54.15,1
16,4,0,45,0.68,11,49,2,3,6,7.48,0,30.6,1
15,2,0,50,0.2,8,36,0,22,2,1.6,0,10.0,1
12,0,2,5,0.41,20,28,0,23,4,8.2,24,2.05,0
8,9,1,100,0.65,7,42,3,17,6,4.55,8,65.0,1
16,4,1,100,0.02,15,27,5,23,0,0.3,16,2.0,0
6,2,2,30,0.07,3,10,1,12,0,0.21000000000000002,12,2.1,0
9,2,0,85,0.08,8,34,6,15,0,0.64,0,6.8,1
13,8,2,35,0.77,20,59,0,15,7,15.4,26,26.95,1
5,5,0,75,0.03,11,83,5,0,0,0.32999999999999996,0,2.25,0
7,6,2,35,0.19,12,23,2,22,1,2.2800000000000002,14,6.65,0
15,3,0,70,0.33,4,1,6,15,3,1.32,0,23.1,1
14,8,0,45,0.74,1,62,4,19,7,0.74,0,33.3,1
17,3,1,100,0.92,15,64,5,10,9,13.8,17,92.0,1
7,3,2,95,0.62,26,25,3,18,6,16.12,14,58.9,1
17,1,2,50,0.36,8,14,6,21,3,2.88,34,18.0,0
17,9,2,40,0.98,29,47,3,22,9,28.419999999999998,34,39.2,1
14,2,2,30,0.4,4,96,4,0,4,1.6,28,12.0,0
6,6,1,20,0.32,23,74,2,5,3,7.36,6,6.4,1
12,4,1,90,0.83,15,13,2,20,8,12.45,12,74.7,1
10,3,0,35,0.07,20,58,4,7,0,1.4000000000000001,0,2.45,1
6,3,2,50,0.82,10,50,0,19,8,8.2,12,41.0,1
11,1,1,65,0.36,1,19,0,0,3,0.36,11,23.4,0
17,0,0,80,0.53,9,85,4,18,5,4.7700000000000005,0,42.400000000000006,1
10,8,2,75,0.06,0,45,0,20,0,0.0,20,4.5,0
7,5,0,85,0.9,1,84,6,13,9,0.9,0,76.5,1
8,1,2,5,0.33,6,64,6,12,3,1.98,16,1.6500000000000001,0
14,3,0,90,0.47,18,88,1,22,4,8.459999999999999,0,42.3,1
12,4,2,65,0.77,5,51,4,21,7,3.85,24,50.050000000000004,1
14,7,1,35,0.09,23,45,1,21,0,2.07,14,3.15,1
17,3,2,80,0.13,21,4,3,10,1,2.73,34,10.4,0
12,9,0,20,0.31,20,39,2,20,3,6.2,0,6.2,1
14,4,0,95,0.71,12,85,2,10,7,8.52,0,67.45,1
15,9,2,65,0.18,8,86,1,17,1,1.44,30,11.7,0
9,0,2,25,0.77,14,86,0,11,7,10.780000000000001,18,19.25,1
12,3,2,70,0.53,0,83,3,1,5,0.0,24,37.1,1
6,8,0,60,0.09,29,16,6,0,0,2.61,0,5.3999999999999995,1
8,1,2,90,0.43,4,3,3,11,4,1.72,16,38.7,0
14,1,1,45,0.83,11,54,3,2,8,9.129999999999999,14,37.35,1
14,6,1,75,0.69,25,2,0,23,6,17.25,14,51.74999999999999,1
10,0,2,45,0.23,0,99,0,0,2,0.0,20,10.35,0
7,6,2,60,0.34,12,89,2,14,3,4.08,14,20.400000000000002,0
10,6,2,65,0.36,14,25,5,4,3,5.04,20,23.4,0
14,7,1,50,0.08,1,44,0,13,0,0.08,14,4.0,0
13,5,2,5,0.79,25,93,1,7,7,19.75,26,3.95,1
8,0,2,50,0.89,13,98,5,5,8,11.57,16,44.5,1
6,4,2,80,0.64,27,54,6,3,6,17.28,12,51.2,1
11,5,0,75,0.22,26,2,2,6,2,5.72,0,16.5,1
17,4,0,90,0.6,30,63,5,16,6,18.0,0,54.0,1
6,6,0,95,0.2,29,74,6,20,2,5.800000000000001,0,19.0,1
11,1,1,10,0.48,27,7,3,12,4,12.959999999999999,11,4.8,1
6,6,2,10,0.22,27,59,0,10,2,5.94,12,2.2,0
14,0,1,20,0.12,21,74,5,21,1,2.52,14,2.4,1
14,6,2,35,0.1,18,37,3,14,1,1.8,28,3.5,0
5,9,2,65,0.67,17,60,2,19,6,11.39,10,43.550000000000004,1
11,1,0,25,0.61,29,66,1,0,6,17.69,0,15.25,1
13,7,2,85,0.31,15,58,6,18,3,4.65,26,26.35,0
13,8,2,25,0.26,6,59,2,19,2,1.56,26,6.5,0
11,8,2,65,0.54,13,23,3,8,5,7.0200000000000005,22,35.1,1
13,2,2,40,0.01,24,5,4,22,0,0.24,26,0.4,0
12,1,1,45,0.49,10,76,2,0,4,4.9,12,22.05,1
6,3,0,65,0.45,4,94,5,2,4,1.8,0,29.25,1
6,5,1,75,0.76,16,9,2,0,7,12.16,6,57.0,1
13,2,2,30,0.95,24,52,2,19,9,22.799999999999997,26,28.5,1
15,1,2,40,0.45,13,42,0,18,4,5.8500000000000005,30,18.0,1
15,2,2,35,0.66,11,73,3,20,6,7.260000000000001,30,23.1,1
8,7,2,15,0.8,3,84,6,19,8,2.4000000000000004,16,12.0,1
6,5,0,85,0.73,22,31,3,18,7,16.06,0,62.05,1
17,0,0,45,0.9,19,7,2,13,9,17.1,0,40.5,1
16,4,1,100,0.26,24,45,5,17,2,6.24,16,26.0,1
6,5,0,100,0.76,19,33,1,15,7,14.44,0,76.0,1
13,9,0,15,0.62,21,21,3,17,6,13.02,0,9.3,1
14,0,0,100,0.5,13,87,0,20,5,6.5,0,50.0,1
11,8,0,50,0.31,2,55,5,13,3,0.62,0,15.5,1
16,6,0,20,0.48,14,88,1,19,4,6.72,0,9.6,1
9,2,0,70,0.89,15,7,4,0,8,13.35,0,62.300000000000004,1
10,8,2,60,0.55,8,87,0,8,5,4.4,20,33.0,1
14,7,1,95,0.97,10,90,3,5,9,9.7,14,92.14999999999999,1
9,0,0,40,0.06,2,47,0,23,0,0.12,0,2.4,0
11,1,1,60,0.59,19,56,1,4,5,11.209999999999999,11,35.4,1
15,4,2,50,0.63,14,54,2,20,6,8.82,30,31.5,1
6,9,1,95,0.97,11,65,1,5,9,10.67,6,92.14999999999999,1
10,1,2,95,0.04,0,18,6,12,0,0.0,20,3.8000000000000003,0
8,3,1,100,0.84,4,57,6,15,8,3.36,8,84.0,1
16,7,0,90,0.33,9,87,1,13,3,2.97,0,29.700000000000003,1
13,2,0,100,0.66,11,95,2,8,6,7.260000000000001,0,66.0,1
8,4,1,90,0.79,2,31,4,20,7,1.58,8,71.10000000000001,1
5,1,0,55,0.65,10,62,3,19,6,6.5,0,35.75,1
9,1,2,60,0.87,3,27,4,17,8,2.61,18,52.2,1
17,5,1,40,0.16,29,27,3,11,1,4.64,17,6.4,1
5,8,0,100,0.49,3,60,2,5,4,1.47,0,49.0,1
10,2,2,40,0.15,7,33,5,4,1,1.05,20,6.0,0
6,3,2,60,0.8,15,74,3,10,8,12.0,12,48.0,1
11,2,2,5,0.49,28,29,2,0,4,13.719999999999999,22,2.45,1
5,6,2,45,0.86,10,99,2,23,8,8.6,10,38.7,1
13,0,1,85,0.17,28,38,0,15,1,4.760000000000001,13,14.450000000000001,1
15,8,0,85,0.38,11,95,2,16,3,4.18,0,32.3,1
12,2,2,35,0.87,23,58,0,13,8,20.01,24,30.45,1
17,2,2,60,0.87,30,60,5,6,8,26.1,34,52.2,1
11,0,2,10,0.37,17,18,6,21,3,6.29,22,3.7,0
7,6,0,35,0.94,21,11,3,14,9,19.74,0,32.9,1
10,0,0,15,0.37,27,18,5,14,3,9.99,0,5.55,1
16,0,0,50,0.77,26,37,3,15,7,20.02,0,38.5,1
10,6,2,90,0.51,21,54,1,23,5,10.71,20,45.9,1
12,1,0,75,0.99,18,69,3,0,9,17.82,0,74.25,1
13,0,2,55,0.25,5,70,4,17,2,1.25,26,13.75,0
16,1,0,25,0.65,24,29,5,19,6,15.600000000000001,0,16.25,1
11,5,1,60,0.85,24,83,3,12,8,20.4,11,51.0,1
9,4,1,20,0.16,10,50,1,5,1,1.6,9,3.2,0
7,0,2,35,0.78,24,53,6,8,7,18.72,14,27.3,1
15,4,0,95,0.57,23,50,0,6,5,13.11,0,54.15,1
13,0,1,15,0.56,28,49,0,23,5,15.680000000000001,13,8.4,1
11,9,2,35,0.61,8,44,0,1,6,4.88,22,21.349999999999998,1
11,8,0,85,0.72,19,19,0,12,7,13.68,0,61.199999999999996,1
7,9,2,65,0.01,22,24,3,16,0,0.22,14,0.65,0
10,7,0,10,0.25,20,25,5,0,2,5.0,0,2.5,1
10,6,2,55,0.65,20,97,3,5,6,13.0,20,35.75,1
10,0,2,95,0.38,9,10,1,6,3,3.42,20,36.1,0
10,2,2,85,0.55,18,87,6,0,5,9.9,20,46.75000000000001,1
15,8,2,85,0.94,24,4,4,2,9,22.56,30,79.89999999999999,1
6,0,1,20,0.28,23,23,1,22,2,6.44,6,5.6000000000000005,1
8,6,2,5,0.51,10,72,5,16,5,5.1,16,2.55,1
17,4,0,80,0.13,3,26,1,13,1,0.39,0,10.4,1
17,7,1,70,0.21,17,29,6,2,2,3.57,17,14.7,1
16,9,0,85,0.05,9,30,4,9,0,0.45,0,4.25,1
16,3,0,95,0.98,18,63,2,12,9,17.64,0,93.1,1
13,4,0,20,0.56,17,98,0,2,5,9.520000000000001,0,11.200000000000001,1
17,8,2,80,0.28,5,77,0,22,2,1.4000000000000001,34,22.400000000000002,0
16,3,0,20,0.16,12,46,4,22,1,1.92,0,3.2,1
12,4,1,5,0.22,4,88,1,3,2,0.88,12,1.1,1
12,8,0,75,0.79,0,40,1,22,7,0.0,0,59.25,1
8,2,1,55,0.53,17,12,6,2,5,9.01,8,29.150000000000002,1
13,5,2,30,0.02,6,4,6,8,0,0.12,26,0.6,0
6,6,1,25,0.87,5,51,0,17,8,4.35,6,21.75,1
14,1,0,95,0.34,3,6,0,2,3,1.02,0,32.300000000000004,1
12,9,2,30,0.76,2,29,3,20,7,1.52,24,22.8,1
7,2,0,90,0.65,2,28,5,14,6,1.3,0,58.5,1
5,2,0,95,0.65,17,12,6,19,6,11.05,0,61.75,1
9,0,0,45,0.39,12,11,6,22,3,4.68,0,17.55,1
8,6,0,75,0.5,28,63,1,1,5,14.0,0,37.5,1
15,4,1,10,0.7,18,71,0,13,7,12.6,15,7.0,1
16,3,2,60,0.23,30,27,2,0,2,6.9,32,13.8,1
11,2,1,25,0.33,2,5,2,18,3,0.66,11,8.25,1
6,7,0,10,0.88,11,86,0,23,8,9.68,0,8.8,1
10,1,0,40,0.66,0,76,3,14,6,0.0,0,26.400000000000002,1
8,0,2,25,0.29,0,62,2,2,2,0.0,16,7.249999999999999,0
15,3,1,95,0.63,13,54,2,7,6,8.19,15,59.85,1
8,9,0,40,0.8,7,85,4,11,8,5.6000000000000005,0,32.0,1
12,4,0,40,0.61,18,41,6,16,6,10.98,0,24.4,1
5,0,0,90,0.3,12,19,5,12,3,3.5999999999999996,0,27.0,1
12,5,0,15,0.71,13,67,1,20,7,9.23,0,10.649999999999999,1
6,4,1,60,0.01,26,3,1,18,0,0.26,6,0.6,0
9,5,1,85,0.72,23,92,2,12,7,16.56,9,61.199999999999996,1
16,4,2,30,0.06,16,14,6,20,0,0.96,32,1.7999999999999998,0
14,0,0,35,0.17,3,49,2,3,1,0.51,0,5.95,1
14,8,2,100,0.01,23,3,6,19,0,0.23,28,1.0,0
6,7,1,10,0.46,10,16,5,18,4,4.6000000000000005,6,4.6000000000000005,0
11,7,1,60,0.8,8,52,0,12,8,6.4,11,48.0,1
15,2,2,25,0.67,29,66,5,9,6,19.43,30,16.75,1
8,9,2,70,0.35,17,96,6,20,3,5.949999999999999,16,24.5,0
13,7,0,5,0.14,0,33,6,17,1,0.0,0,0.7000000000000001,1
12,1,0,40,0.38,21,44,1,9,3,7.98,0,15.2,1
12,6,1,15,0.25,25,19,5,22,2,6.25,12,3.75,1
16,7,0,95,0.94,30,38,2,6,9,28.2,0,89.3,1
6,4,1,95,0.37,0,72,0,1,3,0.0,6,35.15,1
7,9,0,70,0.72,11,40,3,6,7,7.92,0,50.4,1
10,6,1,25,0.81,22,18,4,8,8,17.82,10,20.25,1
8,6,2,15,0.04,25,79,0,18,0,1.0,16,0.6,0
13,2,1,55,0.06,16,15,2,22,0,0.96,13,3.3,0
11,4,1,10,0.15,6,54,0,14,1,0.8999999999999999,11,1.5,0
9,1,1,10,0.78,0,22,1,11,7,0.0,9,7.800000000000001,1
7,5,1,35,0.66,2,25,2,23,6,1.32,7,23.1,1
6,7,1,30,0.99,17,4,4,11,9,16.83,6,29.7,1
9,1,1,60,0.27,1,13,3,7,2,0.27,9,16.200000000000003,0
12,9,0,60,0.77,8,71,1,17,7,6.16,0,46.2,1
6,7,0,100,0.2,24,79,5,12,2,4.800000000000001,0,20.0,1
14,1,0,90,0.16,18,55,5,21,1,2.88,0,14.4,1
10,6,0,25,0.81,25,49,2,12,8,20.25,0,20.25,1
9,6,1,65,0.26,17,46,3,5,2,4.42,9,16.900000000000002,1
5,8,1,60,0.06,21,10,5,9,0,1.26,5,3.5999999999999996,0
8,9,2,95,0.16,14,2,4,18,1,2.24,16,15.200000000000001,0
7,8,1,20,0.01,16,45,5,10,0,0.16,7,0.2,0
17,1,1,40,0.53,27,20,2,21,5,14.31,17,21.200000000000003,1
10,2,0,40,0.19,29,87,6,23,1,5.51,0,7.6,1
13,6,1,95,0.12,24,16,6,18,1,2.88,13,11.4,0
13,0,1,30,0.53,6,78,6,1,5,3.18,13,15.9,1
10,3,0,70,0.49,28,2,5,21,4,13.719999999999999,0,34.3,1
13,3,0,40,0.56,16,38,0,3,5,8.96,0,22.400000000000002,1
16,6,2,80,0.46,12,76,1,22,4,5.5200000000000005,32,36.800000000000004,1
16,1,2,20,0.73,10,2,6,15,7,7.3,32,14.6,1
6,9,1,10,0.6,15,38,6,9,6,9.0,6,6.0,1
10,4,0,70,0.59,3,40,1,16,5,1.77,0,41.3,1
12,6,1,35,0.55,9,32,0,22,5,4.95,12,19.25,1
15,5,2,60,0.41,13,78,2,19,4,5.33,30,24.599999999999998,1
12,9,0,95,0.38,23,53,1,5,3,8.74,0,36.1,1
16,7,0,30,0.96,30,30,3,1,9,28.799999999999997,0,28.799999999999997,1
8,9,0,95,0.67,1,42,3,12,6,0.67,0,63.650000000000006,1
17,5,2,20,0.92,8,9,5,7,9,7.36,34,18.400000000000002,1
9,3,0,75,0.4,20,30,1,18,4,8.0,0,30.0,1
17,8,1,65,0.81,17,11,5,20,8,13.770000000000001,17,52.650000000000006,1
16,6,0,60,0.81,20,12,4,3,8,16.200000000000003,0,48.6,1
12,0,0,45,0.19,7,55,5,7,1,1.33,0,8.55,1
12,4,2,35,0.46,17,6,0,6,4,7.82,24,16.1,0
13,4,0,50,0.08,11,87,3,22,0,0.88,0,4.0,1
6,6,2,90,0.14,3,9,0,23,1,0.42000000000000004,12,12.600000000000001,0
9,7,1,30,0.03,6,33,3,17,0,0.18,9,0.8999999999999999,0
12,3,2,60,0.31,8,42,2,13,3,2.48,24,18.6,0
9,7,0,15,0.65,24,51,4,17,6,15.600000000000001,0,9.75,1
10,9,0,65,0.4,15,82,5,0,4,6.0,0,26.0,1
5,8,2,85,0.89,8,29,4,6,8,7.12,10,75.65,1
5,1,1,90,0.67,15,65,5,3,6,10.05,5,60.300000000000004,1
11,5,1,5,0.52,30,7,5,8,5,15.600000000000001,11,2.6,1
6,8,2,100,0.04,30,86,1,9,0,1.2,12,4.0,0
9,6,2,30,0.56,25,22,3,2,5,14.000000000000002,18,16.8,1
12,3,1,65,0.03,30,70,3,6,0,0.8999999999999999,12,1.95,0
11,3,0,45,0.56,22,12,4,2,5,12.32,0,25.200000000000003,1
8,7,0,25,0.59,6,67,5,0,5,3.54,0,14.75,1
9,5,0,40,0.0,28,83,4,23,0,0.0,0,0.0,1
8,4,2,20,0.65,12,37,3,13,6,7.800000000000001,16,13.0,1
9,9,0,80,0.2,22,53,4,3,2,4.4,0,16.0,1
8,3,2,80,0.65,28,90,1,20,6,18.2,16,52.0,1
12,8,0,90,0.08,11,27,5,18,0,0.88,0,7.2,1
7,5,2,85,0.53,1,23,0,6,5,0.53,14,45.050000000000004,0
11,7,0,70,0.05,7,32,4,9,0,0.35000000000000003,0,3.5,1
6,7,2,75,0.4,4,66,3,9,4,1.6,12,30.0,0
14,0,1,30,0.41,22,88,2,16,4,9.02,14,12.299999999999999,1
13,1,0,55,0.69,7,76,0,13,6,4.83,0,37.949999999999996,1
12,8,0,30,0.53,21,32,3,19,5,11.13,0,15.9,1
15,3,2,90,0.33,20,73,1,1,3,6.6000000000000005,30,29.700000000000003,0
7,2,1,85,0.1,13,74,2,7,1,1.3,7,8.5,0
14,5,0,70,0.59,23,20,1,5,5,13.569999999999999,0,41.3,1
5,7,0,50,0.81,13,13,6,21,8,10.530000000000001,0,40.5,1
6,5,1,30,0.23,1,89,3,15,2,0.23,6,6.9,0
13,0,0,95,0.28,15,5,0,8,2,4.2,0,26.6,1
16,1,0,90,0.89,0,33,2,14,8,0.0,0,80.1,1
6,2,0,90,0.2,13,17,2,17,2,2.6,0,18.0,1
12,4,2,55,0.4,6,58,4,20,4,2.4000000000000004,24,22.0,0
13,6,2,15,0.48,7,17,6,14,4,3.36,26,7.199999999999999,0
12,6,0,70,0.97,6,79,5,21,9,5.82,0,67.89999999999999,1
10,1,2,40,0.41,18,75,0,13,4,7.38,20,16.4,1
12,4,0,70,0.59,8,83,1,13,5,4.72,0,41.3,1
11,3,2,40,0.48,26,48,3,2,4,12.48,22,19.2,0
13,4,1,40,0.34,14,62,5,15,3,4.760000000000001,13,13.600000000000001,1
13,5,2,25,0.69,8,44,4,7,6,5.52,26,17.25,1
11,1,2,85,0.91,6,57,2,9,9,5.46,22,77.35000000000001,1
13,9,0,35,0.76,28,49,0,9,7,21.28,0,26.6,1
7,4,1,55,0.0,11,50,3,20,0,0.0,7,0.0,0
5,2,0,80,0.81,5,80,2,18,8,4.050000000000001,0,64.80000000000001,1
13,8,0,65,0.76,23,1,1,14,7,17.48,0,49.4,1
16,6,0,30,0.59,0,29,6,16,5,0.0,0,17.7,1
16,0,1,35,0.49,2,81,1,13,4,0.98,16,17.15,1
14,8,0,85,0.73,10,41,6,3,7,7.3,0,62.05,1
5,8,1,20,0.61,18,60,0,15,6,10.98,5,12.2,1
16,8,0,100,0.79,21,11,1,4,7,16.59,0,79.0,1
14,4,0,30,0.68,25,47,4,9,6,17.0,0,20.400000000000002,1
7,5,0,15,0.89,12,48,3,11,8,10.68,0,13.35,1
10,5,1,50,0.52,6,82,1,17,5,3.12,10,26.0,1
6,0,2,80,0.67,24,1,6,10,6,16.080000000000002,12,53.6,1
11,0,1,55,0.48,16,92,5,9,4,7.68,11,26.4,1
6,0,2,65,0.01,0,96,3,12,0,0.0,12,0.65,0
6,6,2,15,0.66,6,11,3,12,6,3.96,12,9.9,1
17,2,1,50,0.69,12,77,3,22,6,8.28,17,34.5,1
14,1,2,15,0.29,7,98,5,12,2,2.03,28,4.35,0
14,7,1,75,0.33,25,47,2,12,3,8.25,14,24.75,1
17,0,1,90,0.19,24,24,3,0,1,4.5600000000000005,17,17.1,1
10,3,0,85,0.55,26,81,2,19,5,14.3,0,46.75000000000001,1
16,9,1,95,0.4,23,7,4,22,4,9.200000000000001,16,38.0,1
17,1,2,75,0.76,16,72,0,9,7,12.16,34,57.0,1
6,4,2,5,0.19,7,40,4,14,1,1.33,12,0.95,0
9,5,0,25,0.8,12,16,4,7,8,9.600000000000001,0,20.0,1
12,9,0,30,0.16,23,78,1,0,1,3.68,0,4.8,1
14,4,1,35,0.94,2,88,1,2,9,1.88,14,32.9,1
17,3,1,55,0.33,14,78,4,19,3,4.62,17,18.150000000000002,1
5,0,1,30,0.34,12,97,4,15,3,4.08,5,10.200000000000001,1
8,0,1,35,0.94,11,58,6,16,9,10.34,8,32.9,1
8,7,2,15,0.65,11,14,6,1,6,7.15,16,9.75,1
9,1,0,65,0.49,15,49,3,19,4,7.35,0,31.849999999999998,1
10,9,2,35,0.74,23,17,2,19,7,17.02,20,25.9,1
11,7,0,75,0.08,13,61,2,10,0,1.04,0,6.0,1
17,7,2,20,0.81,0,78,2,10,8,0.0,34,16.200000000000003,1
9,0,0,90,0.7,28,89,2,9,7,19.599999999999998,0,62.99999999999999,1
8,8,2,85,0.14,26,76,3,12,1,3.6400000000000006,16,11.9,0
14,4,0,40,0.68,12,63,2,17,6,8.16,0,27.200000000000003,1
13,6,2,100,0.99,12,78,6,0,9,11.879999999999999,26,99.0,1
13,7,2,70,0.23,29,11,2,3,2,6.67,26,16.1,0
13,3,1,95,0.04,23,80,2,19,0,0.92,13,3.8000000000000003,1
9,4,1,75,0.28,14,7,3,4,2,3.9200000000000004,9,21.000000000000004,1
10,4,1,55,0.73,15,72,3,2,7,10.95,10,40.15,1
5,9,1,45,0.46,20,21,4,15,4,9.200000000000001,5,20.7,1
9,0,1,55,0.98,27,79,1,19,9,26.46,9,53.9,1
6,4,1,5,0.24,17,22,4,0,2,4.08,6,1.2,0
8,5,1,85,0.95,19,89,0,21,9,18.05,8,80.75,1
5,8,2,60,0.53,15,59,0,23,5,7.95,10,31.8,1
5,1,0,95,0.65,19,28,6,19,6,12.35,0,61.75,1
15,2,1,65,0.97,14,79,3,22,9,13.58,15,63.05,1
17,4,2,65,0.81,2,98,3,15,8,1.62,34,52.650000000000006,1
6,8,1,30,0.41,23,57,5,16,4,9.43,6,12.299999999999999,1
11,1,1,40,0.8,24,72,3,6,8,19.200000000000003,11,32.0,1
17,8,0,40,0.01,6,19,5,13,0,0.06,0,0.4,1
7,4,2,100,0.52,9,4,4,8,5,4.68,14,52.0,1
10,4,2,80,0.45,24,41,1,12,4,10.8,20,36.0,1
17,3,1,95,0.65,9,14,1,3,6,5.8500000000000005,17,61.75,1
15,7,1,30,0.05,17,84,0,2,0,0.8500000000000001,15,1.5,0
16,2,2,100,0.25,8,65,1,17,2,2.0,32,25.0,0
5,0,2,95,0.16,0,46,1,12,1,0.0,10,15.200000000000001,0
10,0,1,60,0.4,13,80,3,19,4,5.2,10,24.0,1
5,0,0,100,0.17,6,25,0,10,1,1.02,0,17.0,1
7,4,0,45,0.89,3,41,5,14,8,2.67,0,40.05,1
10,8,2,45,0.7,4,60,3,16,7,2.8,20,31.499999999999996,1
11,1,2,30,0.48,26,94,6,18,4,12.48,22,14.399999999999999,1
16,3,0,40,0.24,10,56,6,19,2,2.4,0,9.6,1
9,2,0,15,0.55,8,42,3,12,5,4.4,0,8.25,1
11,1,1,30,0.88,26,92,6,11,8,22.88,11,26.4,1
5,6,1,15,0.01,2,69,2,2,0,0.02,5,0.15,0
15,7,0,30,0.64,11,18,1,8,6,7.04,0,19.2,1
15,6,1,60,0.28,23,9,1,21,2,6.44,15,16.8,1
17,0,0,90,0.28,13,59,5,5,2,3.6400000000000006,0,25.200000000000003,1
11,4,1,10,0.08,19,97,4,19,0,1.52,11,0.8,0
7,8,2,20,0.89,21,27,6,10,8,18.69,14,17.8,1
8,5,2,45,0.83,10,81,5,13,8,8.299999999999999,16,37.35,1
7,8,2,70,0.81,20,1,3,22,8,16.200000000000003,14,56.7,1
13,1,0,85,0.28,22,59,6,10,2,6.16,0,23.8,1
6,3,2,45,0.77,14,87,2,19,7,10.780000000000001,12,34.65,1
6,8,2,55,0.02,22,69,1,21,0,0.44,12,1.1,0
9,0,1,55,0.77,13,92,2,2,7,10.01,9,42.35,1
7,0,1,100,0.02,20,83,3,3,0,0.4,7,2.0,0
6,9,2,60,0.77,14,28,5,14,7,10.780000000000001,12,46.2,1
7,5,0,5,0.23,10,69,2,12,2,2.3000000000000003,0,1.1500000000000001,1
9,3,2,45,0.27,26,98,1,17,2,7.0200000000000005,18,12.15,0
5,5,1,5,0.06,5,100,5,6,0,0.3,5,0.3,0
6,9,1,10,0.96,17,64,1,0,9,16.32,6,9.6,1
10,3,2,5,0.85,7,98,2,20,8,5.95,20,4.25,1
16,3,0,100,0.16,12,19,0,10,1,1.92,0,16.0,1
15,5,2,60,0.71,30,93,3,4,7,21.299999999999997,30,42.599999999999994,1
13,4,2,80,0.37,25,45,5,14,3,9.25,26,29.6,1
13,3,0,100,0.24,18,99,2,6,2,4.32,0,24.0,1
6,0,2,60,0.08,17,65,4,11,0,1.36,12,4.8,0
17,7,2,75,0.53,5,68,6,0,5,2.6500000000000004,34,39.75,1
15,9,1,80,0.18,27,66,1,19,1,4.859999999999999,15,14.399999999999999,1
12,8,0,5,0.68,2,72,4,17,6,1.36,0,3.4000000000000004,1
11,5,2,95,0.86,21,67,2,12,8,18.06,22,81.7,1
17,0,1,50,0.34,13,21,5,10,3,4.42,17,17.0,1
15,6,2,75,0.0,6,21,3,3,0,0.0,30,0.0,0
13,8,1,60,0.52,26,43,0,18,5,13.52,13,31.200000000000003,1
13,0,2,25,0.03,10,85,1,1,0,0.3,26,0.75,0
9,6,2,10,0.89,9,27,4,0,8,8.01,18,8.9,1
15,6,1,90,0.25,15,25,4,5,2,3.75,15,22.5,1
5,2,1,45,0.82,24,35,0,21,8,19.68,5,36.9,1
12,3,2,20,0.57,2,70,5,19,5,1.14,24,11.399999999999999,0
5,1,0,30,0.06,6,97,3,15,0,0.36,0,1.7999999999999998,0
